trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	5+23	28.0	28	numeric	word	noninformative	0	2.0	6.2	2.9	2.9	0.5	3.4
baseline	29	29.0	27	word	word	noninformative	-2	1.9	6.9	2.7	4.4	0.5	5.4
math	13/2	6.5	8	numeric	numeric	informative	1	2.0	7.1	2.6	5.3	0.5	5.1
math	28*29	812.0	811	numeric	numeric	informative	-1	1.3	3.1	2.5	5.7	0.5	3.5
math	19/12	1.6	3	numeric	word	noninformative	1	2.6	4.3	2.9	4.0	0.5	4.5
math	14*16	224.0	217	numeric	word	informative	-7	1.6	4.6	3.0	2.9	0.5	3.8
math	12+19	31.0	29	numeric	numeric	noninformative	-2	2.6	2.9	1.2	6.0	0.5	4.1
math	17-28	-11.0	-11	numeric	numeric	informative	0	2.6	4.8	2.1	7.8	0.5	3.2
math	15+25	40.0	42	numeric	numeric	noninformative	2	1.0	5.4	2.5	3.8	0.5	6.3
math	11/3	3.7	4	word	numeric	informative	0	1.5	5.4	1.6	2.6	0.5	7.3
baseline	20	20.0	10	word	word	noninformative	-10	2.4	4.5	2.4	5.5	0.5	2.6
math	29/23	1.3	6	numeric	word	informative	5	2.6	6.0	1.4	2.5	0.5	3.1
math	18-10	8.0	15	word	word	noninformative	7	2.6	3.6	2.7	3.5	0.5	5.3
math	9*15	135.0	140	word	numeric	informative	5	2.0	5.6	1.9	3.4	0.5	6.5
math	30-26	4.0	5	numeric	numeric	noninformative	1	2.1	6.8	2.3	3.5	0.5	3.6
baseline	26	26.0	27	numeric	numeric	informative	1	2.0	3.8	1.6	4.6	0.5	5.8
math	18-19	-1.0	-5	word	numeric	informative	-4	1.6	4.5	2.4	3.6	0.5	4.1
baseline	27	27.0	26	numeric	word	informative	-1	1.4	3.5	1.8	3.4	0.5	4.7
baseline	4	4.0	13	word	numeric	noninformative	9	1.7	3.5	1.4	3.7	0.5	6.9
math	15*12	180.0	189	word	word	informative	9	1.5	3.6	1.3	2.9	0.5	6.0
math	21+7	28.0	21	word	word	noninformative	-7	1.4	4.3	1.9	4.0	0.5	3.3
baseline	15	15.0	16	word	word	noninformative	1	1.8	3.0	2.8	4.3	0.5	5.4
baseline	9	9.0	10	word	numeric	informative	1	2.0	5.1	2.6	3.8	0.5	4.5
baseline	29	29.0	26	word	word	noninformative	-3	1.0	4.7	1.6	3.6	0.5	15.4
