trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	5-8	-3.0	-7	numeric	numeric	noninformative	-4	2.0	6.6	2.0	5.4	0.5	5.1
multiplication	3*7	21.0	12	word	word	noninformative	-9	1.1	5.7	1.8	3.8	0.5	3.8
subtraction	24-5	19.0	17	numeric	numeric	informative	-2	2.3	5.9	2.7	2.4	0.5	5.3
addition	20+14	34.0	33	numeric	word	noninformative	-1	1.3	2.9	1.7	3.2	0.5	7.8
division	30/10	3.0	10	numeric	word	noninformative	7	1.3	6.1	1.8	4.0	0.5	4.2
multiplication	2*4	8.0	14	word	word	informative	6	2.6	3.2	1.1	4.0	0.5	4.6
subtraction	9-15	-6.0	-6	numeric	numeric	noninformative	0	2.0	6.2	2.3	5.6	0.5	3.9
division	9/6	1.5	8	numeric	numeric	noninformative	6	1.8	3.8	1.0	3.1	0.5	5.8
addition	27+19	46.0	46	word	word	informative	0	2.2	2.6	1.4	4.8	0.5	4.8
addition	21+25	46.0	46	numeric	word	informative	0	2.0	4.0	2.8	2.9	0.5	4.4
subtraction	12-1	11.0	6	word	numeric	noninformative	-5	1.7	3.7	1.0	4.1	0.5	7.0
multiplication	20*7	140.0	143	numeric	numeric	informative	3	1.3	4.0	1.2	2.8	0.5	4.0
division	8/7	1.1	-9	word	numeric	noninformative	-10	2.8	6.6	2.2	3.6	0.5	4.3
division	4/1	4.0	2	word	numeric	noninformative	-2	1.2	4.1	3.0	4.0	0.5	3.8
subtraction	14-30	-16.0	-9	word	word	informative	7	2.7	3.0	2.1	6.0	0.5	3.4
multiplication	12*9	108.0	116	numeric	numeric	noninformative	8	2.1	6.2	2.0	4.2	0.5	3.6
subtraction	19-8	11.0	11	word	word	informative	0	2.1	3.9	1.2	3.4	0.5	4.7
multiplication	14*3	42.0	43	word	numeric	informative	1	2.7	4.5	2.1	4.1	0.5	4.9
multiplication	5*2	10.0	15	numeric	numeric	noninformative	5	1.3	3.2	1.6	4.9	0.5	4.2
division	11/10	1.1	-5	word	numeric	informative	-6	1.6	6.1	2.3	7.0	0.5	5.9
addition	3+24	27.0	20	numeric	word	noninformative	-7	2.6	4.8	3.0	2.7	0.5	4.0
addition	14+26	40.0	40	word	word	informative	0	3.0	3.8	2.3	4.8	0.5	4.3
division	29/11	2.6	11	numeric	word	informative	8	2.9	6.3	1.6	5.0	0.5	4.9
addition	20+1	21.0	19	word	word	informative	-2	1.6	6.7	1.3	6.1	0.5	4.0
