trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	22/1	22.0	20	numeric	word	informative	-2	1.6	7.5	1.8	4.8	0.5	3.3
subtraction	13-24	-11.0	-16	numeric	numeric	noninformative	-5	2.1	2.7	1.3	4.6	0.5	4.8
multiplication	21*2	42.0	48	numeric	word	noninformative	6	1.4	5.8	1.3	3.9	0.5	4.8
multiplication	15*5	75.0	71	word	numeric	informative	-4	1.1	4.0	1.1	5.4	0.5	4.2
addition	27+16	43.0	50	word	word	informative	7	2.6	4.3	2.4	3.0	0.5	6.2
addition	30+11	41.0	43	numeric	numeric	informative	2	2.3	4.2	1.6	3.8	0.5	4.5
subtraction	26-21	5.0	15	numeric	numeric	informative	10	2.3	4.1	1.4	3.6	0.5	6.4
multiplication	15*9	135.0	128	numeric	word	noninformative	-7	2.2	6.7	2.7	4.2	0.5	4.4
multiplication	3*1	3.0	4	word	numeric	noninformative	1	1.1	3.9	2.1	4.3	0.5	3.4
subtraction	28-4	24.0	19	word	word	informative	-5	1.7	4.0	1.2	4.0	0.5	3.4
multiplication	4*7	28.0	27	numeric	word	informative	-1	2.9	3.4	2.1	4.9	0.5	4.8
division	24/5	4.8	6	numeric	word	noninformative	1	1.1	4.6	1.3	5.0	0.5	5.5
multiplication	30*5	150.0	155	numeric	numeric	informative	5	2.7	5.1	2.4	4.3	0.5	3.5
subtraction	23-10	13.0	15	word	numeric	informative	2	2.8	4.3	1.2	6.6	0.5	4.3
division	28/22	1.3	9	word	word	noninformative	8	1.1	4.7	1.9	3.2	0.5	4.6
addition	14+10	24.0	23	numeric	numeric	informative	-1	2.3	4.4	2.8	3.4	0.5	4.4
subtraction	19-13	6.0	2	word	numeric	informative	-4	2.1	4.3	2.6	4.1	0.5	2.5
division	22/13	1.7	-4	word	numeric	noninformative	-6	2.2	5.0	1.1	4.6	0.5	5.5
addition	1+28	29.0	31	word	numeric	noninformative	2	2.0	4.9	2.9	5.8	0.5	4.0
division	29/7	4.1	11	word	numeric	noninformative	7	1.6	6.2	2.3	4.1	0.5	5.4
addition	21+7	28.0	26	numeric	word	noninformative	-2	1.6	3.3	2.4	3.9	0.5	4.3
subtraction	14-14	0.0	8	numeric	word	noninformative	8	2.1	5.9	2.5	3.2	0.5	4.2
addition	4+21	25.0	32	word	word	informative	7	1.8	3.1	2.8	6.7	0.5	5.7
division	24/10	2.4	1	word	word	noninformative	-1	2.6	3.5	1.3	3.6	0.5	4.1
