trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	21/20	1.1	-9	numeric	word	informative	-10	1.1	6.5	1.7	3.9	0.5	5.3
math	12/3	4.0	-2	numeric	word	noninformative	-6	1.8	4.5	2.9	6.7	0.5	3.7
math	21*12	252.0	260	word	word	noninformative	8	1.9	3.0	2.9	4.1	0.5	3.3
math	30-30	0.0	0	word	numeric	noninformative	0	2.6	4.0	2.9	4.2	0.5	4.3
math	29-22	7.0	-1	word	numeric	informative	-8	1.4	6.8	2.5	3.5	0.5	2.7
math	24/4	6.0	8	numeric	numeric	noninformative	2	1.8	4.4	1.4	3.6	0.5	4.7
baseline	11	11.0	8	numeric	word	noninformative	-3	2.7	4.9	1.2	3.9	0.5	5.3
baseline	19	19.0	28	numeric	word	informative	9	1.2	5.9	2.2	4.9	0.5	4.4
math	23/10	2.3	11	word	numeric	noninformative	9	2.2	3.8	1.5	3.6	0.5	4.4
math	1-22	-21.0	-23	numeric	word	informative	-2	2.0	6.2	2.5	4.1	0.5	3.6
baseline	14	14.0	22	word	word	informative	8	1.1	4.9	1.2	5.6	0.5	4.7
math	20+20	40.0	39	word	numeric	noninformative	-1	1.5	6.9	2.6	4.3	0.5	3.9
math	6*29	174.0	167	numeric	numeric	noninformative	-7	2.8	4.9	2.4	3.5	0.5	4.4
math	29+30	59.0	61	numeric	numeric	informative	2	2.2	4.4	1.0	5.6	0.5	4.7
math	26-23	3.0	2	word	numeric	informative	-1	2.9	3.6	1.8	3.5	0.5	2.6
math	29+13	42.0	42	word	word	informative	0	2.1	3.9	2.9	4.1	0.5	6.1
math	24*16	384.0	392	numeric	word	noninformative	8	2.8	6.1	2.1	3.6	0.5	3.8
baseline	13	13.0	19	word	word	informative	6	2.3	6.7	1.3	4.1	0.5	6.0
baseline	6	6.0	6	numeric	numeric	noninformative	0	2.1	6.5	1.9	4.3	0.5	4.0
baseline	22	22.0	12	word	numeric	noninformative	-10	2.3	3.4	1.6	4.1	0.5	5.4
math	7+11	18.0	20	numeric	word	informative	2	1.7	5.0	2.1	3.8	0.5	2.9
baseline	21	21.0	11	word	word	informative	-10	2.6	5.8	2.0	3.1	0.5	3.0
baseline	26	26.0	34	numeric	numeric	informative	8	1.5	2.5	2.3	7.3	0.5	3.5
math	11*30	330.0	328	word	numeric	noninformative	-2	2.1	4.2	2.9	7.0	0.5	11.6
