trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	21-12	9.0	10	word	numeric	noninformative	1	1.2	6.0	1.8	3.7	0.5	3.7
subtraction	17-25	-8.0	-10	word	numeric	informative	-2	2.0	5.7	1.6	4.4	0.5	4.1
multiplication	23*1	23.0	23	numeric	numeric	noninformative	0	1.0	4.3	1.1	5.3	0.5	2.9
subtraction	1-12	-11.0	-12	word	numeric	noninformative	-1	2.7	4.8	1.5	7.2	0.5	3.1
addition	2+8	10.0	6	word	word	informative	-4	1.1	4.0	1.7	4.1	0.5	4.4
division	23/5	4.6	8	numeric	numeric	informative	3	2.1	7.4	2.7	4.4	0.5	6.0
addition	22+19	41.0	40	word	word	noninformative	-1	1.1	5.5	1.8	4.6	0.5	4.1
addition	12+1	13.0	23	numeric	numeric	noninformative	10	1.7	5.3	2.2	3.2	0.5	4.8
subtraction	7-29	-22.0	-32	numeric	numeric	noninformative	-10	2.0	3.3	1.5	2.9	0.5	2.9
addition	11+22	33.0	33	numeric	numeric	informative	0	1.4	4.7	1.8	5.5	0.5	3.0
multiplication	3*6	18.0	15	numeric	word	informative	-3	1.4	4.5	2.8	3.5	0.5	5.0
multiplication	30*3	90.0	94	numeric	word	noninformative	4	3.0	7.3	1.8	4.0	0.5	6.5
addition	6+15	21.0	12	numeric	numeric	informative	-9	2.6	6.7	1.3	5.4	0.5	3.1
subtraction	15-6	9.0	10	word	word	noninformative	1	2.1	4.9	1.7	3.9	0.5	4.3
multiplication	8*3	24.0	32	word	word	informative	8	2.5	5.3	1.6	6.4	0.5	7.2
subtraction	22-5	17.0	8	word	word	noninformative	-9	2.3	4.4	1.2	2.8	0.5	6.6
division	29/1	29.0	29	numeric	numeric	informative	0	1.7	3.8	1.5	6.2	0.5	6.4
multiplication	25*4	100.0	103	numeric	numeric	informative	3	1.7	3.7	2.7	5.1	0.5	4.1
division	12/12	1.0	3	word	word	noninformative	2	2.4	3.5	2.3	5.2	0.5	5.8
division	11/6	1.8	2	word	numeric	informative	0	1.7	4.0	2.6	3.7	0.5	3.6
multiplication	4*2	8.0	7	numeric	word	informative	-1	1.3	4.6	2.3	3.2	0.5	3.1
addition	5+23	28.0	27	numeric	word	informative	-1	2.3	4.8	2.9	2.7	0.5	4.5
division	26/14	1.9	4	word	word	noninformative	2	2.0	3.2	3.0	3.1	0.5	6.5
division	18/13	1.4	5	word	word	noninformative	4	1.5	3.9	1.2	4.3	0.5	3.3
