trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	6*5	30.0	38	word	numeric	informative	8	1.8	7.0	2.1	4.1	0.5	5.3
subtraction	15-28	-13.0	-21	word	word	noninformative	-8	2.3	5.0	1.3	5.7	0.5	4.5
division	27/26	1.0	1	word	word	informative	0	1.8	5.2	2.6	3.5	0.5	3.5
division	18/1	18.0	16	numeric	word	noninformative	-2	1.2	2.8	3.0	3.4	0.5	4.0
subtraction	24-25	-1.0	-2	word	numeric	informative	-1	2.7	2.3	1.7	2.7	0.5	3.9
addition	4+18	22.0	19	numeric	numeric	noninformative	-3	2.1	3.0	2.8	5.0	0.5	3.6
subtraction	9-3	6.0	9	word	word	noninformative	3	2.2	4.4	2.6	3.9	0.5	4.2
addition	11+23	34.0	28	numeric	numeric	informative	-6	1.5	4.2	2.8	6.6	0.5	4.3
multiplication	26*7	182.0	183	word	word	informative	1	1.6	3.5	2.3	4.4	0.5	4.3
division	25/18	1.4	-8	word	numeric	noninformative	-9	1.6	7.4	1.6	4.5	0.5	5.6
multiplication	25*8	200.0	200	word	numeric	noninformative	0	2.3	4.3	2.2	3.2	0.5	6.0
multiplication	29*4	116.0	115	numeric	word	noninformative	-1	2.9	4.9	1.2	4.3	0.5	5.7
subtraction	14-19	-5.0	-15	numeric	word	noninformative	-10	2.0	4.0	2.5	5.2	0.5	3.9
addition	8+3	11.0	8	word	word	noninformative	-3	2.5	5.0	2.7	3.6	0.5	2.7
division	17/7	2.4	5	word	word	noninformative	3	2.6	4.4	2.1	5.9	0.5	4.6
multiplication	4*8	32.0	35	numeric	word	informative	3	1.6	5.7	2.9	4.9	0.5	5.4
addition	9+28	37.0	37	numeric	numeric	informative	0	1.3	3.4	1.1	4.5	0.5	5.3
subtraction	3-21	-18.0	-20	numeric	numeric	informative	-2	1.2	4.5	2.9	3.5	0.5	3.2
addition	26+22	48.0	49	word	numeric	informative	1	1.5	3.6	1.9	3.7	0.5	4.7
subtraction	5-3	2.0	3	numeric	word	informative	1	2.7	5.2	1.1	4.1	0.5	3.6
division	10/2	5.0	3	numeric	numeric	informative	-2	1.7	7.6	1.1	4.4	0.5	4.7
division	29/8	3.6	6	numeric	numeric	informative	2	2.9	4.7	2.3	5.3	0.5	3.0
addition	24+18	42.0	41	word	word	noninformative	-1	1.9	3.6	2.8	4.3	0.5	7.6
multiplication	19*3	57.0	60	numeric	numeric	noninformative	3	2.1	5.0	2.7	3.8	0.5	6.0
