trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	25*18	450.0	458	numeric	word	informative	8	2.8	6.0	1.4	3.3	0.5	7.8
math	24/4	6.0	11	word	numeric	informative	5	1.5	6.5	3.0	4.9	0.5	6.3
math	1-30	-29.0	-33	numeric	word	informative	-4	2.7	3.6	2.3	4.5	0.5	3.5
math	13+5	18.0	18	word	numeric	noninformative	0	2.8	5.1	2.5	4.9	0.5	5.2
math	14+15	29.0	24	word	word	informative	-5	2.4	2.4	1.7	3.3	0.5	7.0
baseline	8	8.0	6	numeric	word	informative	-2	2.4	4.3	2.2	3.1	0.5	4.5
math	1+24	25.0	21	word	word	informative	-4	1.2	2.8	1.6	3.9	0.5	3.8
math	27/8	3.4	3	word	word	noninformative	0	3.0	4.1	2.3	5.7	0.5	6.8
math	1*17	17.0	20	word	numeric	noninformative	3	2.4	4.6	1.3	4.1	0.5	3.9
baseline	11	11.0	15	word	word	noninformative	4	1.9	3.9	1.7	3.4	0.5	4.6
baseline	5	5.0	3	numeric	numeric	noninformative	-2	1.3	4.3	1.5	4.1	0.5	4.1
math	27-25	2.0	1	word	word	noninformative	-1	1.2	3.6	1.8	7.1	0.5	6.6
math	14/11	1.3	-2	word	numeric	informative	-3	1.7	2.7	2.9	3.5	0.5	3.9
math	14-8	6.0	15	word	numeric	informative	9	2.5	4.2	1.0	4.2	0.5	6.5
math	1-23	-22.0	-19	numeric	numeric	noninformative	3	2.7	6.0	2.6	5.1	0.5	3.9
math	9/3	3.0	9	word	word	informative	6	2.2	4.0	2.7	3.2	0.5	5.2
math	16*30	480.0	481	word	word	informative	1	1.6	3.6	2.4	5.8	0.5	6.4
math	10*18	180.0	183	numeric	word	informative	3	2.1	3.9	2.5	6.4	0.5	4.3
baseline	24	24.0	15	numeric	numeric	informative	-9	1.9	5.0	2.3	5.2	0.5	3.5
baseline	6	6.0	2	numeric	word	noninformative	-4	2.8	5.9	3.0	3.0	0.5	3.3
math	1+29	30.0	29	numeric	numeric	noninformative	-1	1.5	4.2	1.4	3.3	0.5	4.6
baseline	2	2.0	0	numeric	numeric	noninformative	-2	2.9	3.4	1.4	4.4	0.5	3.2
baseline	30	30.0	35	numeric	numeric	noninformative	5	2.4	4.7	2.9	5.9	0.5	5.5
baseline	12	12.0	14	numeric	numeric	noninformative	2	2.1	3.8	1.6	4.2	0.5	6.5
