trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	15+24	39.0	34	word	word	noninformative	-5	1.8	3.7	2.3	3.4	0.5	4.3
math	16*4	64.0	66	word	numeric	informative	2	2.3	4.4	2.1	4.3	0.5	4.0
math	28/28	1.0	7	word	numeric	informative	6	1.1	4.4	1.5	4.8	0.5	3.5
baseline	29	29.0	33	word	word	informative	4	1.2	3.8	2.4	6.0	0.5	5.1
math	15-9	6.0	1	numeric	word	noninformative	-5	1.3	3.9	2.3	3.6	0.5	6.1
baseline	20	20.0	19	word	word	noninformative	-1	2.7	5.8	2.3	7.5	0.5	2.7
baseline	26	26.0	29	numeric	word	informative	3	3.0	4.5	2.6	5.1	0.5	3.1
math	30*30	900.0	901	numeric	numeric	noninformative	1	2.6	5.3	1.8	2.8	0.5	7.9
math	22+1	23.0	25	numeric	word	informative	2	1.3	4.0	2.3	3.6	0.5	4.4
math	12/4	3.0	3	numeric	numeric	noninformative	0	1.2	5.0	1.8	4.0	0.5	4.2
math	24*27	648.0	644	word	numeric	noninformative	-4	2.9	4.0	1.8	6.4	0.5	4.6
math	28/11	2.5	-6	numeric	word	informative	-9	1.3	3.6	2.0	4.2	0.5	4.0
math	1-4	-3.0	-6	numeric	numeric	informative	-3	2.7	7.8	1.2	4.7	0.5	4.8
math	26*11	286.0	285	word	word	noninformative	-1	1.8	4.8	2.5	6.3	0.5	3.9
math	25+19	44.0	45	word	numeric	informative	1	2.6	4.3	2.2	4.4	0.5	6.1
baseline	2	2.0	2	word	word	informative	0	2.7	6.6	1.1	4.4	0.5	3.4
baseline	3	3.0	3	numeric	word	noninformative	0	1.6	4.4	2.5	4.7	0.5	3.1
math	27/14	1.9	11	word	word	informative	9	2.4	3.0	1.0	4.8	0.5	4.1
math	10-21	-11.0	-13	numeric	numeric	noninformative	-2	2.6	6.8	2.0	4.4	0.5	3.4
baseline	4	4.0	-1	word	numeric	noninformative	-5	2.3	4.2	2.0	7.7	0.5	5.6
math	19-7	12.0	14	word	numeric	noninformative	2	1.8	2.7	2.9	4.8	0.5	3.4
baseline	19	19.0	20	numeric	numeric	informative	1	2.9	3.3	2.9	3.6	0.5	4.0
math	6+24	30.0	40	numeric	word	noninformative	10	1.4	5.1	2.1	4.3	0.5	3.3
baseline	3	3.0	-1	numeric	numeric	informative	-4	2.6	5.3	1.5	4.6	0.5	8.7
