trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	duration	comparison_duration	feedback_duration	iti	isi1	isi2
baseline	21	21.0	20	word	word	noninformative	-1	1.1	1.5	2.0	6.0	6.5	5.5
math	30/22	1.4	11	numeric	numeric	noninformative	10	2.1	1.9	2.0	4.0	4.8	5.5
math	1+18	19.0	15	numeric	numeric	informative	-4	2.5	2.1	2.0	4.2	4.5	7.4
math	6+12	18.0	23	numeric	word	noninformative	5	2.1	1.9	2.0	5.1	3.0	5.7
math	28*24	672.0	678	word	numeric	informative	6	2.8	2.8	2.0	3.4	3.8	5.4
math	17*28	476.0	478	numeric	numeric	informative	2	1.9	2.7	2.0	4.4	7.5	6.1
baseline	8	8.0	11	numeric	word	noninformative	3	1.7	2.3	2.0	4.1	4.4	4.6
math	22/8	2.8	12	numeric	word	informative	9	1.1	2.9	2.0	5.0	5.0	6.3
math	10*29	290.0	292	word	numeric	informative	2	2.1	2.9	2.0	3.5	3.3	3.9
baseline	1	1.0	3	numeric	numeric	informative	2	3.0	2.8	2.0	3.1	5.0	4.5
baseline	28	28.0	23	word	numeric	noninformative	-5	2.1	2.3	2.0	5.1	5.0	5.7
math	9-2	7.0	8	word	word	noninformative	1	2.3	1.2	2.0	2.7	6.3	5.4
math	18+18	36.0	34	numeric	numeric	informative	-2	1.8	1.7	2.0	4.1	4.7	4.5
math	25-23	2.0	0	word	word	noninformative	-2	1.6	1.0	2.0	4.9	3.6	5.4
math	30-6	24.0	25	word	word	informative	1	2.8	1.0	2.0	6.1	3.9	4.3
baseline	15	15.0	24	word	numeric	informative	9	2.2	1.7	2.0	3.5	7.8	5.3
math	22/6	3.7	13	word	numeric	informative	9	1.6	1.5	2.0	5.7	5.8	6.9
baseline	29	29.0	28	numeric	word	noninformative	-1	1.3	2.6	2.0	4.1	3.2	4.6
math	21*4	84.0	77	numeric	word	noninformative	-7	2.4	1.6	2.0	5.1	4.4	2.8
math	22-19	3.0	1	word	numeric	noninformative	-2	2.6	1.3	2.0	4.9	4.4	4.1
baseline	15	15.0	13	word	word	informative	-2	1.3	2.9	2.0	4.9	4.6	3.7
math	29+17	46.0	45	numeric	numeric	noninformative	-1	2.8	2.4	2.0	3.5	3.2	3.8
math	12/2	6.0	6	numeric	word	informative	0	2.4	1.2	2.0	3.2	4.8	4.6
baseline	9	9.0	10	word	word	noninformative	1	1.0	2.6	2.0	7.7	3.0	3.8
