trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	19/14	1.4	0	numeric	word	noninformative	-1	1.5	3.9	1.4	5.2	0.5	4.6
addition	29+4	33.0	37	numeric	word	informative	4	1.8	4.8	1.8	4.5	0.5	4.7
subtraction	17-16	1.0	1	numeric	numeric	informative	0	1.7	5.8	2.5	5.1	0.5	4.4
division	18/8	2.2	10	word	numeric	informative	8	2.9	3.2	1.4	5.0	0.5	5.3
division	26/7	3.7	9	numeric	word	noninformative	5	1.9	4.2	1.7	5.0	0.5	2.7
division	27/6	4.5	0	numeric	word	noninformative	-5	2.5	4.5	2.2	5.9	0.5	5.6
addition	3+21	24.0	16	word	numeric	informative	-8	2.1	2.9	1.4	2.5	0.5	2.7
subtraction	1-3	-2.0	-1	numeric	numeric	noninformative	1	2.6	3.7	2.9	6.1	0.5	4.8
addition	10+14	24.0	26	word	numeric	noninformative	2	2.0	5.3	1.1	5.6	0.5	2.6
multiplication	10*8	80.0	84	numeric	numeric	noninformative	4	2.7	3.4	2.9	5.4	0.5	4.6
multiplication	22*6	132.0	132	word	word	informative	0	1.1	4.2	3.0	3.3	0.5	3.2
subtraction	8-23	-15.0	-7	numeric	numeric	noninformative	8	2.3	5.0	2.8	2.5	0.5	4.4
multiplication	2*9	18.0	12	word	word	informative	-6	1.7	3.4	1.2	6.9	0.5	5.1
multiplication	30*6	180.0	183	word	word	noninformative	3	1.4	4.0	2.4	4.7	0.5	7.5
multiplication	18*2	36.0	30	word	numeric	informative	-6	1.2	4.9	1.5	4.6	0.5	4.6
addition	29+23	52.0	48	word	numeric	noninformative	-4	2.6	5.3	2.3	4.7	0.5	4.0
addition	29+9	38.0	45	word	word	informative	7	1.8	4.8	2.5	6.9	0.5	5.3
subtraction	25-9	16.0	21	word	word	noninformative	5	2.3	4.3	2.5	3.5	0.5	3.0
addition	8+2	10.0	10	numeric	numeric	informative	0	1.1	3.8	1.2	4.2	0.5	4.0
subtraction	26-1	25.0	16	word	word	noninformative	-9	1.3	6.0	3.0	3.7	0.5	4.6
division	30/1	30.0	35	numeric	word	informative	5	1.2	4.4	1.4	4.6	0.5	6.4
subtraction	30-21	9.0	16	numeric	word	noninformative	7	1.4	3.7	1.6	3.7	0.5	3.7
multiplication	4*2	8.0	16	numeric	numeric	informative	8	2.6	4.3	2.3	4.7	0.5	4.2
division	17/3	5.7	-1	word	numeric	informative	-7	2.8	4.9	2.7	5.3	0.5	4.6
