trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	20/9	2.2	-1	word	numeric	informative	-3	1.7	3.5	2.7	3.6	0.5	6.0
subtraction	12-13	-1.0	-1	numeric	word	noninformative	0	2.3	4.6	2.2	5.5	0.5	3.4
addition	24+12	36.0	32	word	numeric	informative	-4	2.0	4.3	1.7	3.3	0.5	5.7
addition	19+10	29.0	28	word	word	noninformative	-1	2.2	3.7	1.9	4.8	0.5	5.4
division	26/22	1.2	-1	numeric	word	noninformative	-2	1.5	4.1	1.6	5.3	0.5	4.6
subtraction	10-22	-12.0	-9	numeric	word	noninformative	3	2.0	2.4	1.3	3.1	0.5	4.4
addition	27+9	36.0	38	numeric	word	informative	2	2.4	5.5	1.7	3.5	0.5	3.3
multiplication	18*6	108.0	109	word	word	noninformative	1	1.9	4.7	1.4	4.2	0.5	3.9
subtraction	16-23	-7.0	-10	numeric	word	noninformative	-3	1.1	4.3	2.6	7.4	0.5	3.8
multiplication	27*3	81.0	82	numeric	numeric	informative	1	2.1	5.6	1.3	4.8	0.5	7.7
division	20/9	2.2	0	numeric	word	noninformative	-2	2.1	5.1	2.9	4.4	0.5	3.4
multiplication	22*6	132.0	130	numeric	numeric	informative	-2	1.2	3.2	2.8	4.3	0.5	3.4
multiplication	12*6	72.0	71	word	word	noninformative	-1	1.5	4.1	1.4	6.3	0.5	5.1
addition	28+9	37.0	35	numeric	numeric	informative	-2	2.7	3.9	1.4	3.6	0.5	3.7
division	11/10	1.1	-8	word	numeric	noninformative	-9	2.8	3.7	2.3	5.0	0.5	3.8
division	19/3	6.3	9	word	word	informative	3	1.5	7.0	2.9	4.0	0.5	5.7
subtraction	18-12	6.0	5	word	numeric	informative	-1	1.4	2.9	1.0	4.1	0.5	4.8
multiplication	24*4	96.0	95	word	word	noninformative	-1	2.3	4.2	2.6	5.3	0.5	4.9
subtraction	19-25	-6.0	-16	numeric	word	noninformative	-10	1.0	6.0	2.8	3.6	0.5	5.9
division	9/6	1.5	0	word	numeric	informative	-1	2.4	6.4	1.4	3.1	0.5	4.8
addition	10+20	30.0	27	word	numeric	informative	-3	2.8	4.7	2.7	4.9	0.5	4.2
subtraction	2-17	-15.0	-12	numeric	numeric	informative	3	1.4	3.9	2.0	3.4	0.5	3.8
addition	25+9	34.0	32	word	numeric	noninformative	-2	2.0	5.4	1.6	5.1	0.5	4.1
multiplication	28*8	224.0	225	numeric	numeric	informative	1	1.4	4.1	1.3	3.3	0.5	3.8
