trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	20/13	1.5	3	word	word	informative	1	2.4	4.1	2.9	4.0	0.5	5.1
addition	12+9	21.0	23	word	numeric	noninformative	2	1.2	4.8	1.9	4.3	0.5	4.8
division	9/3	3.0	4	numeric	word	noninformative	1	1.5	4.5	2.9	5.6	0.5	4.9
subtraction	9-6	3.0	3	numeric	numeric	noninformative	0	2.8	5.9	1.7	4.9	0.5	3.1
division	24/20	1.2	7	numeric	word	noninformative	6	2.4	7.3	1.0	5.0	0.5	2.9
multiplication	22*6	132.0	136	numeric	word	informative	4	2.7	4.6	2.8	2.9	0.5	3.1
division	23/23	1.0	4	word	numeric	informative	3	2.6	3.8	2.7	4.0	0.5	3.9
subtraction	20-29	-9.0	-3	word	numeric	informative	6	2.2	5.7	2.8	2.8	0.5	3.9
division	28/27	1.0	1	numeric	word	noninformative	0	2.8	6.2	2.6	5.5	0.5	5.4
division	13/8	1.6	-3	numeric	numeric	informative	-5	1.6	3.7	1.1	4.1	0.5	2.9
addition	26+6	32.0	32	numeric	word	informative	0	2.4	5.9	2.8	4.5	0.5	4.6
subtraction	24-1	23.0	16	numeric	word	noninformative	-7	1.6	4.9	2.8	4.6	0.5	3.2
multiplication	14*3	42.0	38	numeric	word	informative	-4	2.0	2.6	1.6	4.7	0.5	5.7
multiplication	15*6	90.0	83	word	word	informative	-7	2.7	6.6	2.3	7.0	0.5	5.4
multiplication	10*8	80.0	81	numeric	numeric	noninformative	1	1.7	4.2	1.6	7.0	0.5	4.4
subtraction	22-30	-8.0	0	word	word	noninformative	8	1.5	6.4	1.6	4.7	0.5	3.4
subtraction	1-26	-25.0	-26	numeric	word	informative	-1	2.2	6.3	1.5	4.0	0.5	5.5
addition	10+10	20.0	25	numeric	numeric	noninformative	5	1.6	2.7	1.8	3.8	0.5	5.0
multiplication	18*3	54.0	56	word	numeric	noninformative	2	2.0	3.1	1.6	3.1	0.5	3.2
addition	13+9	22.0	25	word	numeric	informative	3	2.3	3.9	1.5	3.8	0.5	3.2
addition	2+8	10.0	18	word	numeric	noninformative	8	2.5	4.1	2.6	4.1	0.5	5.6
addition	5+9	14.0	16	word	numeric	informative	2	1.2	4.7	1.7	3.3	0.5	3.8
subtraction	23-21	2.0	6	word	numeric	noninformative	4	1.4	4.5	2.8	4.8	0.5	4.1
multiplication	6*7	42.0	41	word	word	informative	-1	1.4	3.2	2.9	5.2	0.5	5.1
