trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	30-25	5.0	6	word	numeric	noninformative	1	2.4	4.4	2.9	7.7	0.5	3.4
addition	10+13	23.0	24	word	word	noninformative	1	2.1	3.1	1.7	5.8	0.5	4.0
multiplication	18*9	162.0	157	word	word	informative	-5	2.8	5.5	2.0	2.8	0.5	5.7
addition	18+2	20.0	21	numeric	word	informative	1	2.8	5.2	2.0	4.7	0.5	5.8
division	30/7	4.3	3	word	word	informative	-1	1.9	4.3	2.0	5.8	0.5	5.3
addition	23+16	39.0	42	word	numeric	informative	3	1.8	5.4	1.1	6.3	0.5	5.0
division	21/9	2.3	8	numeric	word	noninformative	6	2.5	3.6	1.6	4.4	0.5	3.5
division	13/11	1.2	11	word	numeric	noninformative	10	1.2	4.5	2.7	3.6	0.5	4.6
division	18/10	1.8	11	word	numeric	informative	9	1.8	3.2	1.8	3.1	0.5	4.7
addition	28+11	39.0	38	word	word	informative	-1	2.4	5.2	2.6	5.1	0.5	5.5
subtraction	23-17	6.0	-3	numeric	numeric	noninformative	-9	2.6	4.2	1.6	5.9	0.5	6.8
multiplication	9*4	36.0	34	word	word	informative	-2	1.0	5.7	2.6	3.7	0.5	3.6
multiplication	17*7	119.0	117	numeric	word	informative	-2	1.9	4.0	2.5	3.9	0.5	5.0
division	24/5	4.8	8	numeric	word	noninformative	3	1.0	3.0	2.1	5.0	0.5	5.5
multiplication	5*1	5.0	7	numeric	numeric	informative	2	2.1	5.2	1.4	2.7	0.5	4.2
subtraction	1-18	-17.0	-22	word	numeric	noninformative	-5	1.7	3.4	2.9	5.2	0.5	6.0
addition	7+21	28.0	36	word	numeric	noninformative	8	2.9	4.5	1.8	4.6	0.5	4.8
division	28/22	1.3	0	numeric	word	noninformative	-1	2.1	3.5	1.7	4.6	0.5	4.6
multiplication	16*6	96.0	89	numeric	numeric	noninformative	-7	1.0	2.2	1.7	5.3	0.5	3.6
addition	11+17	28.0	27	numeric	word	noninformative	-1	1.4	6.0	1.9	4.4	0.5	2.8
subtraction	14-13	1.0	1	numeric	word	noninformative	0	1.7	3.9	1.2	4.2	0.5	3.4
subtraction	20-24	-4.0	-3	numeric	numeric	informative	1	1.3	6.8	2.9	2.7	0.5	3.0
subtraction	9-7	2.0	3	word	numeric	informative	1	2.6	4.0	2.5	6.8	0.5	6.2
multiplication	22*1	22.0	21	numeric	numeric	informative	-1	1.3	5.4	1.4	4.0	0.5	3.2
